indexSequence,class,zone1,zone2,zone3,zone4,zone5
A0A0B2X792,1,0.0,1.1673151751,98.0544747082,0.389105058366,0.389105058366
A0A0B4ENM0,1,9.72762645914,36.186770428,54.0856031128,0.0,0.0
A0A0B4FDG5,1,4.66926070039,24.513618677,70.4280155642,0.389105058366,0.0
A0A0B4FF14,1,3.11284046693,16.3424124514,79.766536965,0.778210116732,0.0
A0A0B4FI50,1,17.8988326848,35.7976653696,46.3035019455,0.0,0.0
A0A0B4FSE8,1,10.1167315175,29.5719844358,59.9221789883,0.389105058366,0.0
A0A0B4GFB0,1,10.5058365759,29.5719844358,59.1439688716,0.778210116732,0.0
A0A0B4HD18,1,0.0,4.66926070039,95.3307392996,0.0,0.0
A0A0B4HWZ1,1,0.0,0.389105058366,96.8871595331,2.72373540856,0.0
A0A0B4IAK6,1,0.0,0.389105058366,98.0544747082,1.55642023346,0.0
A0A0B8MYQ6,1,0.0,11.673151751,88.326848249,0.0,0.0
A0A0C2SS39,1,0.389105058366,11.673151751,87.9377431907,0.0,0.0
A0A0C2WWX5,1,0.0,11.673151751,87.5486381323,0.778210116732,0.0
A0A0C2Y2S1,1,0.0,10.8949416342,88.7159533074,0.389105058366,0.0
A0A0C2ZIR7,1,0.0,6.22568093385,92.9961089494,0.0,0.778210116732
A0A0C3A6H8,1,0.0,8.94941634241,90.6614785992,0.389105058366,0.0
A0A0C3AIZ2,1,0.0,11.673151751,88.326848249,0.0,0.0
A0A0C3AST9,1,0.0,11.2840466926,88.7159533074,0.0,0.0
A0A0C3BEP6,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A0C3BS31,1,0.778210116732,10.8949416342,87.9377431907,0.389105058366,0.0
A0A0C3C579,1,3.89105058366,28.0155642023,67.7042801556,0.389105058366,0.0
A0A0C3D1J8,1,0.0,7.39299610895,92.6070038911,0.0,0.0
A0A0C3DE28,1,0.778210116732,10.1167315175,89.1050583658,0.0,0.0
A0A0C3DQJ5,1,0.0,12.0622568093,86.7704280156,1.1673151751,0.0
A0A0C3DQM4,1,0.0,0.0,74.3190661479,9.33852140078,16.3424124514
A0A0C3DWB2,1,0.0,0.389105058366,91.0505836576,5.83657587549,2.72373540856
A0A0C3E1A0,1,0.0,0.389105058366,91.0505836576,5.83657587549,2.72373540856
A0A0C3E5E7,1,0.0,0.0,90.6614785992,6.22568093385,3.11284046693
A0A0C3E8V7,1,0.0,0.0,78.9883268482,14.0077821012,7.00389105058
A0A0C3E911,1,0.389105058366,12.0622568093,86.7704280156,0.778210116732,0.0
A0A0C3EG62,1,0.389105058366,10.8949416342,88.7159533074,0.0,0.0
A0A0C3FL90,1,0.0,0.0,98.0544747082,1.94552529183,0.0
A0A0C3HMT2,1,10.5058365759,30.7392996109,58.7548638132,0.0,0.0
A0A0C3I9Y1,1,1.55642023346,11.673151751,86.7704280156,0.0,0.0
A0A0C3IR93,1,0.389105058366,8.94941634241,90.6614785992,0.0,0.0
A0A0C3J917,1,0.0,0.778210116732,98.4435797665,0.778210116732,0.0
A0A0C3JPN9,0,0.0,0.0,99.6108949416,0.389105058366,0.0
A0A0C3NEC8,1,0.0,3.11284046693,96.8871595331,0.0,0.0
A0A0C3RQ52,1,9.72762645914,36.186770428,54.0856031128,0.0,0.0
A0A0C3S4F2,1,0.0,11.2840466926,88.7159533074,0.0,0.0
A0A0C3SDI0,1,9.72762645914,29.9610894942,60.3112840467,0.0,0.0
A0A0C3SFE2,1,4.66926070039,17.8988326848,77.4319066148,0.0,0.0
A0A0C9SY61,1,1.55642023346,16.7315175097,81.7120622568,0.0,0.0
A0A0C9SZ11,1,15.5642023346,33.4630350195,50.9727626459,0.0,0.0
A0A0C9T6D3,1,0.778210116732,13.6186770428,85.6031128405,0.0,0.0
A0A0C9T7V8,1,0.0,15.953307393,83.6575875486,0.389105058366,0.0
A0A0C9TGB5,1,0.0,10.5058365759,89.4941634241,0.0,0.0
A0A0C9TI85,1,0.778210116732,10.5058365759,88.326848249,0.389105058366,0.0
A0A0C9TKX9,1,0.389105058366,12.8404669261,85.9922178988,0.778210116732,0.0
A0A0C9TMD2,1,0.778210116732,8.94941634241,90.2723735409,0.0,0.0
A0A0C9TR76,1,0.778210116732,11.673151751,87.5486381323,0.0,0.0
A0A0C9TY17,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A0C9TYM9,1,0.389105058366,12.0622568093,87.5486381323,0.0,0.0
A0A0C9U0N6,1,2.72373540856,23.7354085603,73.1517509728,0.389105058366,0.0
A0A0C9U0Z2,1,0.389105058366,10.1167315175,89.1050583658,0.389105058366,0.0
A0A0C9U464,1,4.66926070039,22.1789883268,73.1517509728,0.0,0.0
A0A0C9U6M5,1,2.72373540856,30.7392996109,66.1478599222,0.0,0.389105058366
A0A0C9U8E7,1,0.389105058366,12.0622568093,87.1595330739,0.389105058366,0.0
A0A0C9U9E2,1,0.0,0.389105058366,98.0544747082,1.1673151751,0.389105058366
A0A0C9UB46,1,0.389105058366,10.1167315175,89.1050583658,0.389105058366,0.0
A0A0C9UBN3,1,0.0,4.66926070039,94.5525291829,0.778210116732,0.0
A0A0C9UDA7,1,0.0,0.0,97.6653696498,2.33463035019,0.0
A0A0C9UE37,1,0.0,0.0,98.8326848249,1.1673151751,0.0
A0A0C9UEC1,1,15.5642023346,35.7976653696,48.6381322957,0.0,0.0
A0A0C9UH44,1,0.0,9.72762645914,89.8832684825,0.389105058366,0.0
A0A0C9UH50,1,0.778210116732,12.8404669261,86.3813229572,0.0,0.0
A0A0C9UK62,1,0.0,15.1750972763,84.4357976654,0.389105058366,0.0
A0A0C9UKY6,1,0.778210116732,9.72762645914,89.4941634241,0.0,0.0
A0A0C9UMA9,1,2.33463035019,17.8988326848,79.3774319066,0.389105058366,0.0
A0A0C9UR78,1,1.1673151751,17.8988326848,79.766536965,1.1673151751,0.0
A0A0C9URX7,1,0.778210116732,8.56031128405,90.2723735409,0.389105058366,0.0
A0A0C9URY5,1,0.778210116732,11.2840466926,87.9377431907,0.0,0.0
A0A0C9UUW9,1,0.778210116732,10.5058365759,88.7159533074,0.0,0.0
A0A0C9UUZ7,1,0.389105058366,10.5058365759,89.1050583658,0.0,0.0
A0A0C9V7R8,1,0.0,9.72762645914,90.2723735409,0.0,0.0
A0A0C9V8F0,1,0.0,9.33852140078,90.6614785992,0.0,0.0
A0A0C9V918,1,0.0,11.2840466926,87.9377431907,0.778210116732,0.0
A0A0C9VAR3,1,0.0,12.0622568093,87.1595330739,0.778210116732,0.0
A0A0C9VE37,1,0.0,12.0622568093,86.7704280156,1.1673151751,0.0
A0A0C9VIT7,1,1.55642023346,17.8988326848,80.5447470817,0.0,0.0
A0A0C9VLX5,1,0.0,11.673151751,87.5486381323,0.389105058366,0.389105058366
A0A0C9VM30,1,2.72373540856,19.4552529183,77.8210116732,0.0,0.0
A0A0C9VNC4,1,2.72373540856,19.0661478599,78.2101167315,0.0,0.0
A0A0C9VNF2,1,1.55642023346,17.8988326848,80.5447470817,0.0,0.0
A0A0C9VP92,1,0.0,12.8404669261,87.1595330739,0.0,0.0
A0A0C9VP96,1,1.1673151751,18.2879377432,80.5447470817,0.0,0.0
A0A0C9VW02,1,0.0,11.2840466926,88.7159533074,0.0,0.0
A0A0C9VY34,1,0.0,14.0077821012,85.9922178988,0.0,0.0
A0A0C9VZB6,1,2.72373540856,20.6225680934,76.6536964981,0.0,0.0
A0A0C9VZD1,1,0.0,14.0077821012,85.9922178988,0.0,0.0
A0A0C9W594,1,3.89105058366,25.2918287938,70.8171206226,0.0,0.0
A0A0C9W8H4,1,0.0,11.2840466926,88.326848249,0.389105058366,0.0
A0A0C9W8Y5,1,0.0,9.72762645914,89.4941634241,0.778210116732,0.0
A0A0C9WA28,1,1.1673151751,10.5058365759,88.326848249,0.0,0.0
A0A0C9WCA6,1,0.778210116732,10.8949416342,88.326848249,0.0,0.0
A0A0C9WDR8,1,0.0,7.39299610895,91.0505836576,1.55642023346,0.0
A0A0C9WDS0,1,0.389105058366,14.0077821012,84.8249027237,0.778210116732,0.0
A0A0C9WVI6,0,0.0,0.0,99.2217898833,0.778210116732,0.0
A0A0C9X535,1,1.1673151751,10.5058365759,88.326848249,0.0,0.0
A0A0C9X7Z5,1,0.0,7.78210116732,92.2178988327,0.0,0.0
A0A0C9X937,1,0.389105058366,10.5058365759,88.7159533074,0.389105058366,0.0
A0A0C9YGI5,1,0.778210116732,8.94941634241,90.2723735409,0.0,0.0
A0A0C9YGJ1,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A0C9ZGL8,1,0.389105058366,11.673151751,87.9377431907,0.0,0.0
A0A0C9ZII0,1,0.389105058366,12.0622568093,87.5486381323,0.0,0.0
A0A0D0ALE0,1,0.0,7.78210116732,90.6614785992,1.55642023346,0.0
A0A0D0AMA6,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A0D0ARF8,1,3.11284046693,24.1245136187,71.9844357977,0.778210116732,0.0
A0A0D0AZF5,1,10.5058365759,36.5758754864,52.5291828794,0.389105058366,0.0
A0A0D0B7Y6,1,8.94941634241,33.0739299611,57.9766536965,0.0,0.0
A0A0D0B9H9,1,1.94552529183,24.513618677,73.5408560311,0.0,0.0
A0A0D0BEN6,1,1.1673151751,18.2879377432,79.3774319066,1.1673151751,0.0
A0A0D0BTQ0,1,0.389105058366,12.8404669261,86.7704280156,0.0,0.0
A0A0D0BVS8,1,0.778210116732,10.1167315175,89.1050583658,0.0,0.0
A0A0D0BW98,1,0.0,12.0622568093,87.5486381323,0.389105058366,0.0
A0A0D0BXW3,1,0.0,13.2295719844,86.7704280156,0.0,0.0
A0A0D0C7U7,1,1.55642023346,17.8988326848,79.766536965,0.778210116732,0.0
A0A0D0CFQ4,1,0.0,0.389105058366,97.6653696498,1.55642023346,0.389105058366
A0A0D0CRL7,1,14.0077821012,31.5175097276,54.4747081712,0.0,0.0
A0A0D0CSF6,1,0.389105058366,10.8949416342,88.326848249,0.389105058366,0.0
A0A0D0CWP8,1,0.389105058366,19.4552529183,80.1556420233,0.0,0.0
A0A0D0D0L9,1,3.11284046693,24.513618677,72.373540856,0.0,0.0
A0A0D0DA93,1,0.778210116732,9.33852140078,89.8832684825,0.0,0.0
A0A0D0DKD8,1,0.0,8.56031128405,91.439688716,0.0,0.0
A0A0D0DT57,1,0.0,9.72762645914,90.2723735409,0.0,0.0
A0A0D1ZC16,1,0.0,7.39299610895,92.2178988327,0.389105058366,0.0
A0A0D2AFC1,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A0D2D0F9,1,0.389105058366,11.2840466926,87.9377431907,0.389105058366,0.0
A0A0D2DTR3,1,0.0,8.56031128405,91.439688716,0.0,0.0
A0A0D2GX04,1,0.0,11.673151751,87.9377431907,0.389105058366,0.0
A0A0D2I7G5,1,0.778210116732,9.33852140078,89.8832684825,0.0,0.0
A0A0D2Q606,1,0.778210116732,8.94941634241,90.2723735409,0.0,0.0
A0A0D7A486,1,0.389105058366,8.17120622568,91.439688716,0.0,0.0
A0A0D7AWR9,1,0.0,11.2840466926,87.5486381323,1.1673151751,0.0
A0A0D7BKA9,1,0.0,9.33852140078,90.6614785992,0.0,0.0
A0A0D9NN57,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A0D9NZU4,1,0.778210116732,9.72762645914,89.4941634241,0.0,0.0
A0A0D9P187,1,5.05836575875,17.8988326848,77.0428015564,0.0,0.0
A0A0F4YPL2,1,0.778210116732,9.72762645914,89.4941634241,0.0,0.0
A0A0F4YW16,1,0.778210116732,14.0077821012,85.2140077821,0.0,0.0
A0A0F7R830,1,0.0,14.0077821012,84.4357976654,1.55642023346,0.0
A0A0F7VFP1,1,0.0,10.1167315175,89.8832684825,0.0,0.0
A0A0G2HWG5,1,0.389105058366,13.6186770428,84.8249027237,1.1673151751,0.0
A0A0G4PE15,1,0.0,10.1167315175,89.4941634241,0.389105058366,0.0
A0A0H2R8I4,1,0.0,11.2840466926,87.9377431907,0.778210116732,0.0
A0A0H2RB58,1,0.389105058366,10.8949416342,88.7159533074,0.0,0.0
A0A0H2RJG5,1,0.389105058366,12.0622568093,87.1595330739,0.389105058366,0.0
A0A0H2RKF1,1,0.778210116732,9.33852140078,89.8832684825,0.0,0.0
A0A0H2RPA1,1,0.0,2.33463035019,97.2762645914,0.389105058366,0.0
A0A0H2RS87,1,0.778210116732,10.5058365759,88.7159533074,0.0,0.0
A0A0H2RSI0,1,0.0,8.17120622568,91.8287937743,0.0,0.0
A0A0H2RV69,1,0.389105058366,10.8949416342,88.326848249,0.389105058366,0.0
A0A0H2RV77,1,0.0,11.673151751,87.9377431907,0.389105058366,0.0
A0A0H2RW85,1,1.1673151751,7.78210116732,90.6614785992,0.389105058366,0.0
A0A0H2S1U0,1,0.389105058366,12.4513618677,86.7704280156,0.389105058366,0.0
A0A0H2S2V4,1,0.0,10.5058365759,89.4941634241,0.0,0.0
A0A0H2S5N2,1,0.389105058366,10.8949416342,88.326848249,0.389105058366,0.0
A0A0H2S6F8,1,0.778210116732,8.94941634241,90.2723735409,0.0,0.0
A0A0H2SC99,1,0.0,9.33852140078,90.6614785992,0.0,0.0
A0A0H2SCQ3,1,2.33463035019,10.1167315175,87.5486381323,0.0,0.0
A0A0H2SJP4,1,0.778210116732,8.94941634241,90.2723735409,0.0,0.0
A0A0H2SR27,1,0.0,10.5058365759,89.1050583658,0.389105058366,0.0
A0A0I9YB12,1,0.0,12.0622568093,87.5486381323,0.389105058366,0.0
A0A0J5PMS5,1,0.0,10.5058365759,88.7159533074,0.778210116732,0.0
A0A0J5SUW8,1,0.778210116732,9.33852140078,89.8832684825,0.0,0.0
A0A0K8L2V9,1,0.778210116732,10.1167315175,88.7159533074,0.389105058366,0.0
A0A0K8LI78,1,0.778210116732,11.2840466926,87.5486381323,0.389105058366,0.0
A0A0K9XKZ5,1,0.0,14.0077821012,84.8249027237,1.1673151751,0.0
A0A0L1IVB6,1,0.389105058366,14.0077821012,84.4357976654,1.1673151751,0.0
A0A0L6WX82,1,0.389105058366,11.673151751,87.5486381323,0.389105058366,0.0
A0A0M8P221,1,0.389105058366,12.0622568093,87.5486381323,0.0,0.0
A0A0M9WA45,1,0.0,12.8404669261,86.7704280156,0.389105058366,0.0
A0A0M9WH84,1,0.0,12.4513618677,87.1595330739,0.389105058366,0.0
A0A0N0DD46,1,0.0,12.0622568093,87.5486381323,0.389105058366,0.0
A0A0S7E2I6,1,0.389105058366,11.2840466926,87.9377431907,0.389105058366,0.0
A0A0U1LLJ4,1,1.1673151751,13.2295719844,84.8249027237,0.778210116732,0.0
A0A0U1LUJ3,1,0.0,2.72373540856,96.8871595331,0.389105058366,0.0
A0A0U5G0M4,1,0.389105058366,11.2840466926,87.5486381323,0.778210116732,0.0
A0A0W0EXC7,1,0.778210116732,9.72762645914,89.4941634241,0.0,0.0
A0A0W0F0J3,1,0.0,11.2840466926,88.326848249,0.389105058366,0.0
A0A0W0FA47,1,0.0,11.2840466926,88.326848249,0.389105058366,0.0
A0A0W0FNB1,1,0.778210116732,7.39299610895,91.0505836576,0.778210116732,0.0
A0A0W0G1F6,1,0.778210116732,8.17120622568,90.2723735409,0.778210116732,0.0
A0A0W0G1G6,1,0.778210116732,9.72762645914,89.4941634241,0.0,0.0
A0A0W0G5X6,1,0.389105058366,13.2295719844,85.6031128405,0.778210116732,0.0
A0A0W0GBA6,1,0.0,10.8949416342,89.1050583658,0.0,0.0
A0A0W0GEQ8,1,0.778210116732,7.39299610895,91.8287937743,0.0,0.0
A0A100IH94,1,0.389105058366,10.5058365759,88.7159533074,0.389105058366,0.0
A0A117NL23,1,0.0,10.5058365759,88.7159533074,0.778210116732,0.0
A0A124BXY2,1,0.778210116732,9.72762645914,89.4941634241,0.0,0.0
A0A135LCU7,1,0.778210116732,10.1167315175,89.1050583658,0.0,0.0
A0A135LT09,1,0.778210116732,10.5058365759,87.9377431907,0.778210116732,0.0
A0A135TEB8,0,0.0,0.0,99.2217898833,0.389105058366,0.389105058366
A0A137QB16,1,0.0,11.673151751,87.1595330739,1.1673151751,0.0
A0A137QEM9,1,0.389105058366,10.1167315175,89.1050583658,0.389105058366,0.0
A0A137QEN8,1,0.0,5.44747081712,93.3852140078,1.1673151751,0.0
A0A137QME6,1,6.61478599222,26.8482490272,66.5369649805,0.0,0.0
A0A137QVQ9,1,0.389105058366,14.3968871595,84.046692607,1.1673151751,0.0
A0A137QWW8,1,0.0,9.33852140078,90.6614785992,0.0,0.0
A0A137QX45,1,0.389105058366,11.673151751,87.9377431907,0.0,0.0
A0A137QXD1,1,0.389105058366,9.33852140078,89.8832684825,0.389105058366,0.0
A0A146FLT9,1,0.778210116732,10.5058365759,88.326848249,0.389105058366,0.0
A0A146FR89,1,2.33463035019,17.5097276265,79.3774319066,0.778210116732,0.0
A0A146FZV7,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A146H2F3,1,0.389105058366,11.2840466926,87.9377431907,0.0,0.389105058366
A0A146HMN4,1,0.0,11.673151751,87.9377431907,0.389105058366,0.0
A0A146HMX5,1,0.0,10.8949416342,89.1050583658,0.0,0.0
A0A146HNX5,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A146HTR3,1,14.0077821012,36.5758754864,49.0272373541,0.389105058366,0.0
A0A146I7F8,1,0.389105058366,11.2840466926,87.9377431907,0.389105058366,0.0
A0A146I809,1,0.389105058366,11.2840466926,87.5486381323,0.778210116732,0.0
A0A164ZTW2,1,0.778210116732,8.94941634241,90.2723735409,0.0,0.0
A0A165SAN1,1,0.0,11.2840466926,88.326848249,0.389105058366,0.0
A0A165VV88,1,0.0,1.1673151751,97.6653696498,1.1673151751,0.0
A0A165WZC4,1,0.389105058366,11.2840466926,87.5486381323,0.778210116732,0.0
A0A165X2X5,1,3.89105058366,26.4591439689,69.6498054475,0.0,0.0
A0A165ZFN5,1,0.389105058366,14.0077821012,84.4357976654,1.1673151751,0.0
A0A166A410,1,0.0,11.673151751,87.9377431907,0.389105058366,0.0
A0A166AUN6,1,1.94552529183,20.6225680934,77.4319066148,0.0,0.0
A0A166GFR1,1,6.22568093385,28.7937743191,64.9805447471,0.0,0.0
A0A166I5B1,1,1.1673151751,12.4513618677,85.6031128405,0.778210116732,0.0
A0A166I5H6,1,0.389105058366,10.1167315175,89.1050583658,0.389105058366,0.0
A0A166I6G1,1,0.389105058366,10.5058365759,88.326848249,0.778210116732,0.0
A0A166XQD9,1,0.0,0.389105058366,98.0544747082,1.1673151751,0.389105058366
A0A167NZP9,1,6.61478599222,31.5175097276,61.8677042802,0.0,0.0
A0A167QAX4,1,0.389105058366,13.6186770428,84.8249027237,1.1673151751,0.0
A0A167SU47,1,0.389105058366,14.0077821012,84.4357976654,1.1673151751,0.0
A0A168GR94,1,0.389105058366,10.8949416342,88.326848249,0.389105058366,0.0
A0A169XD84,1,0.0,10.8949416342,88.7159533074,0.389105058366,0.0
A0A177FBY3,1,0.0,14.0077821012,84.8249027237,1.1673151751,0.0
A0A178D165,1,0.389105058366,12.0622568093,87.5486381323,0.0,0.0
A0A178Z9T3,1,0.389105058366,13.2295719844,85.2140077821,1.1673151751,0.0
A0A179ILY6,1,0.0,9.33852140078,90.6614785992,0.0,0.0
A0A1B1LKZ3,1,0.389105058366,10.8949416342,88.7159533074,0.0,0.0
A0A1B1LKZ4,1,3.11284046693,24.513618677,72.373540856,0.0,0.0
A0A1B1LKZ9,1,0.778210116732,10.1167315175,89.1050583658,0.0,0.0
A0A1B1LL14,1,0.778210116732,8.94941634241,90.2723735409,0.0,0.0
A0A1B1LL16,1,0.389105058366,11.2840466926,87.9377431907,0.389105058366,0.0
A0A1B2U702,1,0.778210116732,9.33852140078,89.8832684825,0.0,0.0
A0A1B7NWA6,1,0.0,9.72762645914,90.2723735409,0.0,0.0
A0A1B8CLI1,1,0.389105058366,14.0077821012,84.4357976654,1.1673151751,0.0
A0A1B8E582,1,0.0,3.89105058366,95.3307392996,0.778210116732,0.0
A0A1B8EHF3,1,0.389105058366,11.673151751,87.1595330739,0.778210116732,0.0
A0A1B8FCR0,1,0.0,3.89105058366,94.9416342412,0.778210116732,0.389105058366
A0A1B8G673,1,0.0,10.1167315175,89.4941634241,0.389105058366,0.0
A0A1C7LLK2,1,0.0,11.2840466926,88.326848249,0.389105058366,0.0
A0A1C7M846,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A1C7ML79,1,0.389105058366,11.673151751,87.9377431907,0.0,0.0
A0A1C7MLC8,1,0.389105058366,14.3968871595,84.046692607,1.1673151751,0.0
A0A1C7MLI3,1,0.389105058366,10.5058365759,88.7159533074,0.389105058366,0.0
A0A1C7MMN6,1,0.0,10.8949416342,88.7159533074,0.389105058366,0.0
A0A1D9QHM7,1,9.33852140078,33.4630350195,57.1984435798,0.0,0.0
A0A1E3BKE8,1,0.0,0.0,98.4435797665,1.55642023346,0.0
A0A1F5LCJ5,1,0.389105058366,11.2840466926,88.326848249,0.0,0.0
A0A1F5LDC9,1,0.778210116732,9.33852140078,89.8832684825,0.0,0.0
A0A1F7ZTR7,1,0.389105058366,10.5058365759,88.7159533074,0.389105058366,0.0
A0A1F7ZZF3,1,0.0,10.8949416342,88.7159533074,0.389105058366,0.0
A0A1F8AB15,1,0.389105058366,10.8949416342,88.7159533074,0.0,0.0
A0A1J9QSN9,1,15.1750972763,31.1284046693,53.6964980545,0.0,0.0
A0A1J9RCD2,1,10.1167315175,29.1828793774,60.3112840467,0.389105058366,0.0
A0A1L9MYD4,1,0.0,9.72762645914,90.2723735409,0.0,0.0
A0A1L9NEQ5,1,5.44747081712,17.8988326848,76.6536964981,0.0,0.0
A0A1L9NG12,1,3.50194552529,21.7898832685,74.7081712062,0.0,0.0
A0A1L9PJQ4,1,10.1167315175,38.1322957198,51.3618677043,0.389105058366,0.0
A0A1L9PSB3,1,9.72762645914,36.9649805447,52.9182879377,0.389105058366,0.0
A0A1L9R963,1,10.8949416342,34.6303501946,54.4747081712,0.0,0.0
