indexSequence,class,zone1,zone2,zone3,zone4,zone5
A0A094I503,1,0.0,3.87596899225,96.1240310078,0.0,0.0
A0A0A2J434,0,0.0,0.0,100.0,0.0,0.0
A0A0A2K7M3,1,0.77519379845,12.4031007752,86.0465116279,0.77519379845,0.0
A0A0A2KTJ2,1,0.0,3.87596899225,96.1240310078,0.0,0.0
A0A0A2VD56,1,0.0,10.0775193798,89.9224806202,0.0,0.0
A0A0A7H6D2,1,0.0,3.1007751938,95.3488372093,1.5503875969,0.0
A0A0A7H6D5,1,0.0,3.1007751938,96.1240310078,0.77519379845,0.0
A0A0A7H6E9,1,0.0,3.1007751938,96.1240310078,0.77519379845,0.0
A0A0A7H6G0,1,0.0,10.0775193798,89.9224806202,0.0,0.0
A0A0A7H6G6,1,1.5503875969,13.9534883721,83.7209302326,0.77519379845,0.0
A0A0A7H778,1,0.0,12.4031007752,87.5968992248,0.0,0.0
A0A0A7H789,1,0.0,3.1007751938,95.3488372093,0.77519379845,0.77519379845
A0A0A7H797,1,0.0,5.42635658915,94.5736434109,0.0,0.0
A0A0A7H9C7,0,0.0,0.0,100.0,0.0,0.0
A0A0A7H9D2,1,0.0,4.6511627907,95.3488372093,0.0,0.0
A0A0A7H9E0,1,0.0,1.5503875969,98.4496124031,0.0,0.0
A0A0A7H9U6,1,0.0,6.97674418605,91.4728682171,1.5503875969,0.0
A0A0A7H9V0,1,0.0,4.6511627907,94.5736434109,0.77519379845,0.0
A0A0B2WKV8,1,9.3023255814,31.007751938,59.6899224806,0.0,0.0
A0A0B2WR45,1,0.0,2.32558139535,97.6744186047,0.0,0.0
A0A0B2WUW0,1,7.7519379845,31.007751938,59.6899224806,1.5503875969,0.0
A0A0B2X792,1,0.0,8.52713178295,91.4728682171,0.0,0.0
A0A0B4ENM0,1,0.0,3.1007751938,93.023255814,3.87596899225,0.0
A0A0B4FDG5,1,0.0,3.87596899225,93.023255814,3.1007751938,0.0
A0A0B4FF14,1,2.32558139535,27.1317829457,70.5426356589,0.0,0.0
A0A0B4FI50,1,4.6511627907,16.2790697674,79.0697674419,0.0,0.0
A0A0B4FSE8,1,1.5503875969,24.0310077519,74.4186046512,0.0,0.0
A0A0B4GFB0,1,0.0,27.1317829457,72.8682170543,0.0,0.0
A0A0B4HD18,1,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0
A0A0B4HWZ1,1,1.5503875969,24.0310077519,74.4186046512,0.0,0.0
A0A0B4IAK6,1,3.1007751938,21.7054263566,75.1937984496,0.0,0.0
A0A0B8MYQ6,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A0C2SS39,1,2.32558139535,26.3565891473,71.3178294574,0.0,0.0
A0A0C2WWX5,1,1.5503875969,26.3565891473,72.0930232558,0.0,0.0
A0A0C2Y2S1,1,3.1007751938,20.9302325581,75.9689922481,0.0,0.0
A0A0C2ZIR7,1,2.32558139535,24.8062015504,72.0930232558,0.77519379845,0.0
A0A0C3A6H8,1,0.0,0.0,89.9224806202,7.7519379845,2.32558139535
A0A0C3AIZ2,0,0.0,0.0,100.0,0.0,0.0
A0A0C3AST9,0,0.0,0.0,100.0,0.0,0.0
A0A0C3BEP6,0,0.0,0.0,99.2248062016,0.77519379845,0.0
A0A0C3BS31,1,0.0,0.0,95.3488372093,3.87596899225,0.77519379845
A0A0C3C579,1,1.5503875969,25.5813953488,72.8682170543,0.0,0.0
A0A0C3D1J8,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
A0A0C3DE28,1,0.0,10.0775193798,89.1472868217,0.77519379845,0.0
A0A0C3DQJ5,1,3.1007751938,22.480620155,74.4186046512,0.0,0.0
A0A0C3DQM4,1,2.32558139535,20.9302325581,76.7441860465,0.0,0.0
A0A0C3DWB2,0,0.0,0.0,100.0,0.0,0.0
A0A0C3E1A0,0,0.0,0.0,100.0,0.0,0.0
A0A0C3E5E7,1,0.0,12.4031007752,87.5968992248,0.0,0.0
A0A0C3E8V7,1,0.0,28.6821705426,71.3178294574,0.0,0.0
A0A0C3E911,1,6.97674418605,32.5581395349,60.4651162791,0.0,0.0
A0A0C3EG62,1,4.6511627907,22.480620155,72.8682170543,0.0,0.0
A0A0C3FL90,1,3.87596899225,31.007751938,65.1162790698,0.0,0.0
A0A0C3HMT2,1,3.87596899225,21.7054263566,74.4186046512,0.0,0.0
A0A0C3I9Y1,1,3.1007751938,20.1550387597,76.7441860465,0.0,0.0
A0A0C3IR93,1,3.1007751938,28.6821705426,67.4418604651,0.77519379845,0.0
A0A0C3J917,1,3.1007751938,18.6046511628,78.2945736434,0.0,0.0
A0A0C3JPN9,1,3.87596899225,20.1550387597,75.9689922481,0.0,0.0
A0A0C3NEC8,1,3.87596899225,20.1550387597,75.9689922481,0.0,0.0
A0A0C3RQ52,1,4.6511627907,22.480620155,72.8682170543,0.0,0.0
A0A0C3S4F2,1,2.32558139535,19.3798449612,78.2945736434,0.0,0.0
A0A0C3SDI0,1,3.1007751938,27.1317829457,68.992248062,0.77519379845,0.0
A0A0C3SFE2,1,0.0,6.97674418605,91.4728682171,1.5503875969,0.0
A0A0C9SY61,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A0C9SZ11,1,0.0,15.503875969,83.7209302326,0.77519379845,0.0
A0A0C9T6D3,1,0.0,2.32558139535,95.3488372093,2.32558139535,0.0
A0A0C9T7V8,1,0.0,0.77519379845,98.4496124031,0.77519379845,0.0
A0A0C9TGB5,1,3.1007751938,23.2558139535,73.6434108527,0.0,0.0
A0A0C9TI85,1,5.42635658915,20.9302325581,73.6434108527,0.0,0.0
A0A0C9TKX9,1,3.1007751938,29.4573643411,67.4418604651,0.0,0.0
A0A0C9TMD2,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A0C9TR76,1,4.6511627907,31.007751938,63.5658914729,0.77519379845,0.0
A0A0C9TY17,1,2.32558139535,19.3798449612,78.2945736434,0.0,0.0
A0A0C9TYM9,1,1.5503875969,28.6821705426,69.7674418605,0.0,0.0
A0A0C9U0N6,1,4.6511627907,17.8294573643,77.519379845,0.0,0.0
A0A0C9U0Z2,1,3.1007751938,20.1550387597,76.7441860465,0.0,0.0
A0A0C9U464,1,0.77519379845,27.1317829457,72.0930232558,0.0,0.0
A0A0C9U6M5,1,1.5503875969,24.8062015504,73.6434108527,0.0,0.0
A0A0C9U8E7,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A0C9U9E2,1,3.87596899225,19.3798449612,76.7441860465,0.0,0.0
A0A0C9UB46,1,4.6511627907,17.0542635659,78.2945736434,0.0,0.0
A0A0C9UBN3,1,3.87596899225,18.6046511628,77.519379845,0.0,0.0
A0A0C9UDA7,1,8.52713178295,27.1317829457,64.3410852713,0.0,0.0
A0A0C9UE37,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A0C9UEC1,1,3.1007751938,17.8294573643,79.0697674419,0.0,0.0
A0A0C9UH44,1,3.87596899225,24.0310077519,72.0930232558,0.0,0.0
A0A0C9UH50,1,3.87596899225,21.7054263566,74.4186046512,0.0,0.0
A0A0C9UK62,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A0C9UKY6,1,1.5503875969,20.9302325581,77.519379845,0.0,0.0
A0A0C9UMA9,1,3.1007751938,22.480620155,74.4186046512,0.0,0.0
A0A0C9UR78,1,5.42635658915,19.3798449612,75.1937984496,0.0,0.0
A0A0C9URX7,1,2.32558139535,17.0542635659,79.0697674419,1.5503875969,0.0
A0A0C9URY5,1,3.1007751938,30.2325581395,65.1162790698,1.5503875969,0.0
A0A0C9UUW9,0,0.0,0.0,100.0,0.0,0.0
A0A0C9UUZ7,1,5.42635658915,14.7286821705,79.8449612403,0.0,0.0
A0A0C9V7R8,1,2.32558139535,22.480620155,74.4186046512,0.77519379845,0.0
A0A0C9V8F0,1,1.5503875969,27.9069767442,69.7674418605,0.77519379845,0.0
A0A0C9V918,1,2.32558139535,21.7054263566,75.9689922481,0.0,0.0
A0A0C9VAR3,1,3.87596899225,19.3798449612,76.7441860465,0.0,0.0
A0A0C9VE37,1,5.42635658915,19.3798449612,75.1937984496,0.0,0.0
A0A0C9VIT7,1,3.87596899225,20.1550387597,75.9689922481,0.0,0.0
A0A0C9VLX5,1,2.32558139535,20.1550387597,76.7441860465,0.77519379845,0.0
A0A0C9VM30,1,3.87596899225,20.9302325581,75.1937984496,0.0,0.0
A0A0C9VNC4,1,4.6511627907,30.2325581395,64.3410852713,0.77519379845,0.0
A0A0C9VNF2,1,1.5503875969,24.0310077519,74.4186046512,0.0,0.0
A0A0C9VP96,1,3.1007751938,20.9302325581,75.9689922481,0.0,0.0
A0A0C9VW02,1,0.77519379845,28.6821705426,70.5426356589,0.0,0.0
A0A0C9VY34,1,1.5503875969,28.6821705426,69.7674418605,0.0,0.0
A0A0C9VZB6,1,5.42635658915,27.1317829457,67.4418604651,0.0,0.0
A0A0C9VZD1,0,0.0,0.77519379845,99.2248062016,0.0,0.0
A0A0C9W594,1,1.5503875969,27.1317829457,70.5426356589,0.77519379845,0.0
A0A0C9W8H4,1,2.32558139535,19.3798449612,78.2945736434,0.0,0.0
A0A0C9W8Y5,1,0.77519379845,22.480620155,76.7441860465,0.0,0.0
A0A0C9WA28,1,0.77519379845,23.2558139535,75.9689922481,0.0,0.0
A0A0C9WCA6,1,0.77519379845,20.1550387597,79.0697674419,0.0,0.0
A0A0C9WDR8,1,2.32558139535,25.5813953488,72.0930232558,0.0,0.0
A0A0C9WDS0,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A0C9WVI6,1,0.77519379845,24.8062015504,74.4186046512,0.0,0.0
A0A0C9X535,1,0.77519379845,27.1317829457,72.0930232558,0.0,0.0
A0A0C9X7Z5,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A0C9X937,1,3.87596899225,18.6046511628,77.519379845,0.0,0.0
A0A0C9YGI5,1,2.32558139535,19.3798449612,77.519379845,0.77519379845,0.0
A0A0C9YGJ1,1,1.5503875969,32.5581395349,64.3410852713,1.5503875969,0.0
A0A0C9ZGL8,1,0.77519379845,26.3565891473,72.8682170543,0.0,0.0
A0A0C9ZII0,1,5.42635658915,20.1550387597,74.4186046512,0.0,0.0
A0A0D0ALE0,1,3.1007751938,21.7054263566,75.1937984496,0.0,0.0
A0A0D0AMA6,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A0D0ARF8,1,4.6511627907,21.7054263566,73.6434108527,0.0,0.0
A0A0D0AZF5,1,3.87596899225,25.5813953488,68.992248062,1.5503875969,0.0
A0A0D0B7Y6,1,3.87596899225,19.3798449612,76.7441860465,0.0,0.0
A0A0D0B9H9,1,3.1007751938,27.9069767442,67.4418604651,1.5503875969,0.0
A0A0D0BEN6,1,1.5503875969,26.3565891473,71.3178294574,0.77519379845,0.0
A0A0D0BTQ0,1,1.5503875969,26.3565891473,71.3178294574,0.77519379845,0.0
A0A0D0BVS8,1,2.32558139535,25.5813953488,72.0930232558,0.0,0.0
A0A0D0BW98,1,1.5503875969,27.1317829457,71.3178294574,0.0,0.0
A0A0D0BXW3,1,2.32558139535,20.1550387597,77.519379845,0.0,0.0
A0A0D0C7U7,1,1.5503875969,7.7519379845,90.6976744186,0.0,0.0
A0A0D0CFQ4,1,3.1007751938,20.9302325581,75.9689922481,0.0,0.0
A0A0D0CRL7,1,1.5503875969,26.3565891473,72.0930232558,0.0,0.0
A0A0D0CSF6,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A0D0CWP8,1,0.77519379845,27.1317829457,72.0930232558,0.0,0.0
A0A0D0D0L9,1,3.1007751938,22.480620155,74.4186046512,0.0,0.0
A0A0D0DA93,1,1.5503875969,27.9069767442,70.5426356589,0.0,0.0
A0A0D0DKD8,1,3.1007751938,24.0310077519,72.8682170543,0.0,0.0
A0A0D0DT57,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A0D1ZC16,1,3.1007751938,18.6046511628,78.2945736434,0.0,0.0
A0A0D2AFC1,1,0.77519379845,23.2558139535,75.9689922481,0.0,0.0
A0A0D2D0F9,1,5.42635658915,20.9302325581,73.6434108527,0.0,0.0
A0A0D2DTR3,1,2.32558139535,20.9302325581,76.7441860465,0.0,0.0
A0A0D2GX04,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A0D2I7G5,1,3.1007751938,28.6821705426,67.4418604651,0.77519379845,0.0
A0A0D2Q606,1,0.77519379845,28.6821705426,69.7674418605,0.77519379845,0.0
A0A0D7A486,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A0D7AWR9,1,2.32558139535,21.7054263566,75.9689922481,0.0,0.0
A0A0D7BKA9,1,1.5503875969,26.3565891473,71.3178294574,0.77519379845,0.0
A0A0D9NN57,1,4.6511627907,30.2325581395,64.3410852713,0.77519379845,0.0
A0A0D9NZU4,1,3.1007751938,32.5581395349,62.7906976744,1.5503875969,0.0
A0A0F4YPL2,1,3.87596899225,20.9302325581,75.1937984496,0.0,0.0
A0A0F4YW16,1,3.87596899225,20.1550387597,75.9689922481,0.0,0.0
A0A0F7R830,1,3.1007751938,28.6821705426,67.4418604651,0.77519379845,0.0
A0A0F7VFP1,1,3.1007751938,27.1317829457,68.992248062,0.77519379845,0.0
A0A0G2HWG5,1,3.1007751938,28.6821705426,67.4418604651,0.77519379845,0.0
A0A0G4PE15,1,2.32558139535,23.2558139535,73.6434108527,0.77519379845,0.0
A0A0H2R8I4,1,3.1007751938,23.2558139535,73.6434108527,0.0,0.0
A0A0H2RB58,1,0.0,13.9534883721,86.0465116279,0.0,0.0
A0A0H2RJG5,1,1.5503875969,25.5813953488,72.8682170543,0.0,0.0
A0A0H2RKF1,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A0H2RPA1,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A0H2RS87,1,0.77519379845,27.1317829457,71.3178294574,0.77519379845,0.0
A0A0H2RSI0,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A0H2RV69,1,3.87596899225,20.1550387597,75.9689922481,0.0,0.0
A0A0H2RV77,1,3.1007751938,21.7054263566,75.1937984496,0.0,0.0
A0A0H2RW85,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A0H2S1U0,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A0H2S2V4,1,3.87596899225,21.7054263566,74.4186046512,0.0,0.0
A0A0H2S5N2,1,0.77519379845,25.5813953488,72.8682170543,0.77519379845,0.0
A0A0H2S6F8,1,0.77519379845,28.6821705426,69.7674418605,0.77519379845,0.0
A0A0H2SC99,1,3.87596899225,19.3798449612,76.7441860465,0.0,0.0
A0A0H2SCQ3,1,3.1007751938,20.1550387597,76.7441860465,0.0,0.0
A0A0H2SJP4,1,3.1007751938,22.480620155,73.6434108527,0.77519379845,0.0
A0A0H2SR27,0,0.0,0.77519379845,99.2248062016,0.0,0.0
A0A0I9YB12,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
A0A0J5PMS5,1,0.77519379845,27.1317829457,72.0930232558,0.0,0.0
A0A0J5SUW8,1,0.77519379845,16.2790697674,82.1705426357,0.77519379845,0.0
A0A0K8L2V9,1,3.87596899225,32.5581395349,62.7906976744,0.77519379845,0.0
A0A0K8LI78,1,0.77519379845,26.3565891473,72.8682170543,0.0,0.0
A0A0K9XKZ5,1,3.87596899225,20.1550387597,75.9689922481,0.0,0.0
A0A0L1IVB6,1,1.5503875969,24.8062015504,73.6434108527,0.0,0.0
A0A0L6WX82,1,3.1007751938,20.1550387597,76.7441860465,0.0,0.0
A0A0M8P221,1,3.87596899225,19.3798449612,76.7441860465,0.0,0.0
A0A0M9WA45,1,2.32558139535,21.7054263566,75.9689922481,0.0,0.0
A0A0M9WH84,1,2.32558139535,30.2325581395,67.4418604651,0.0,0.0
A0A0N0DD46,1,1.5503875969,26.3565891473,72.0930232558,0.0,0.0
A0A0S7E2I6,1,4.6511627907,15.503875969,79.8449612403,0.0,0.0
A0A0U1LLJ4,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A0U1LUJ3,1,2.32558139535,26.3565891473,71.3178294574,0.0,0.0
A0A0U5G0M4,1,3.1007751938,18.6046511628,78.2945736434,0.0,0.0
A0A0W0EXC7,1,0.77519379845,27.1317829457,71.3178294574,0.77519379845,0.0
A0A0W0F0J3,1,0.0,7.7519379845,89.9224806202,2.32558139535,0.0
A0A0W0FNB1,1,2.32558139535,26.3565891473,71.3178294574,0.0,0.0
A0A0W0G1F6,1,3.1007751938,32.5581395349,62.7906976744,1.5503875969,0.0
A0A0W0G1G6,1,0.77519379845,27.9069767442,71.3178294574,0.0,0.0
A0A0W0G5X6,1,3.1007751938,24.8062015504,72.0930232558,0.0,0.0
A0A0W0GBA6,1,1.5503875969,27.9069767442,69.7674418605,0.77519379845,0.0
A0A0W0GEQ8,1,1.5503875969,26.3565891473,71.3178294574,0.77519379845,0.0
A0A100IH94,1,0.0,6.97674418605,91.4728682171,1.5503875969,0.0
A0A117NL23,1,3.1007751938,31.7829457364,63.5658914729,1.5503875969,0.0
A0A135LCU7,1,3.1007751938,30.2325581395,65.1162790698,1.5503875969,0.0
A0A135LT09,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A135TEB8,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A137QB16,1,3.87596899225,31.007751938,63.5658914729,1.5503875969,0.0
A0A137QEM9,1,4.6511627907,23.2558139535,72.0930232558,0.0,0.0
A0A137QEN8,1,4.6511627907,28.6821705426,64.3410852713,2.32558139535,0.0
A0A137QME6,1,1.5503875969,24.0310077519,74.4186046512,0.0,0.0
A0A137QVQ9,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
A0A137QWW8,1,3.1007751938,20.1550387597,76.7441860465,0.0,0.0
A0A137QX45,1,3.1007751938,18.6046511628,78.2945736434,0.0,0.0
A0A146FLT9,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A146FR89,1,3.1007751938,20.9302325581,75.9689922481,0.0,0.0
A0A146FZV7,1,1.5503875969,24.0310077519,74.4186046512,0.0,0.0
A0A146HMN4,1,3.1007751938,31.7829457364,63.5658914729,1.5503875969,0.0
A0A146HMX5,1,0.0,16.2790697674,82.1705426357,1.5503875969,0.0
A0A146HNX5,1,3.1007751938,22.480620155,74.4186046512,0.0,0.0
A0A146HTR3,1,0.0,11.6279069767,88.3720930233,0.0,0.0
A0A146I7F8,1,3.1007751938,21.7054263566,75.1937984496,0.0,0.0
A0A146I809,1,0.77519379845,27.1317829457,71.3178294574,0.77519379845,0.0
A0A164ZTW2,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A165SAN1,1,4.6511627907,20.1550387597,75.1937984496,0.0,0.0
A0A165VV88,1,3.1007751938,31.007751938,65.1162790698,0.77519379845,0.0
A0A165WZC4,1,1.5503875969,27.9069767442,69.7674418605,0.77519379845,0.0
A0A165X2X5,1,0.77519379845,27.1317829457,72.0930232558,0.0,0.0
A0A165ZFN5,1,0.77519379845,3.87596899225,93.023255814,2.32558139535,0.0
A0A166A410,1,3.87596899225,19.3798449612,76.7441860465,0.0,0.0
A0A166AUN6,1,3.1007751938,19.3798449612,77.519379845,0.0,0.0
A0A166GFR1,1,1.5503875969,27.1317829457,70.5426356589,0.77519379845,0.0
A0A166I5B1,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A166I5H6,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
A0A166I6G1,1,0.77519379845,28.6821705426,70.5426356589,0.0,0.0
A0A166XQD9,1,1.5503875969,27.9069767442,69.7674418605,0.77519379845,0.0
A0A167QAX4,1,0.0,7.7519379845,90.6976744186,1.5503875969,0.0
A0A167SU47,1,3.1007751938,18.6046511628,78.2945736434,0.0,0.0
A0A168GR94,1,0.77519379845,25.5813953488,73.6434108527,0.0,0.0
A0A169XD84,1,0.77519379845,24.8062015504,74.4186046512,0.0,0.0
A0A177FBY3,1,3.87596899225,22.480620155,72.8682170543,0.77519379845,0.0
A0A178D165,1,0.77519379845,25.5813953488,73.6434108527,0.0,0.0
A0A178Z9T3,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A179ILY6,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
A0A1B1LKZ3,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
A0A1B1LKZ4,1,2.32558139535,21.7054263566,75.9689922481,0.0,0.0
A0A1B1LKZ9,1,2.32558139535,21.7054263566,75.9689922481,0.0,0.0
A0A1B1LL14,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1B1LL16,1,2.32558139535,21.7054263566,75.9689922481,0.0,0.0
A0A1B2U702,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A1B7NWA6,1,2.32558139535,20.9302325581,76.7441860465,0.0,0.0
A0A1B8CLI1,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1B8E582,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1B8EHF3,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A1B8FCR0,1,3.1007751938,20.9302325581,75.1937984496,0.77519379845,0.0
A0A1B8G673,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1C7LLK2,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A1C7M846,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1C7ML79,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
A0A1C7MLC8,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1C7MLI3,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A1C7MMN6,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A1D9QHM7,1,2.32558139535,20.9302325581,76.7441860465,0.0,0.0
A0A1E3BKE8,1,3.1007751938,20.1550387597,76.7441860465,0.0,0.0
A0A1F5LCJ5,1,3.1007751938,20.9302325581,75.1937984496,0.77519379845,0.0
A0A1F5LDC9,1,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
A0A1F7ZTR7,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1F7ZZF3,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1F8AB15,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
A0A1J9QSN9,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
A0A1J9RCD2,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1L9MYD4,1,2.32558139535,17.8294573643,79.0697674419,0.77519379845,0.0
A0A1L9NEQ5,1,2.32558139535,21.7054263566,75.9689922481,0.0,0.0
A0A1L9NG12,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1L9PJQ4,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1L9PSB3,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
A0A1L9R963,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
A0A1L9S8Y1,1,0.0,4.6511627907,94.5736434109,0.0,0.77519379845
A0A1L9TEX1,1,0.0,1.5503875969,97.6744186047,0.77519379845,0.0
A0A1L9TIC9,1,0.0,0.0,95.3488372093,2.32558139535,2.32558139535
A0A1L9UB73,1,0.0,0.0,96.8992248062,3.1007751938,0.0
A0A1L9UCV6,1,0.0,6.2015503876,93.7984496124,0.0,0.0
A0A1L9UFK5,1,0.0,2.32558139535,97.6744186047,0.0,0.0
A0A1L9VL28,1,0.0,3.1007751938,96.8992248062,0.0,0.0
A0A1L9WNJ5,1,3.1007751938,31.007751938,64.3410852713,1.5503875969,0.0
A0A1M2V347,1,0.0,4.6511627907,94.5736434109,0.77519379845,0.0
A0A1M2VCV4,1,0.77519379845,18.6046511628,80.6201550388,0.0,0.0
