indexSequence,class,zone1,zone2,zone3,zone4,zone5
g278.t1,1,0.77519379845,13.1782945736,85.2713178295,0.77519379845,0.0
g281.t1,1,0.77519379845,17.8294573643,80.6201550388,0.77519379845,0.0
g301.t1,1,1.5503875969,27.1317829457,71.3178294574,0.0,0.0
g319.t1,1,4.6511627907,24.0310077519,70.5426356589,0.77519379845,0.0
g333.t1,1,0.77519379845,4.6511627907,94.5736434109,0.0,0.0
g341.t1,1,10.0775193798,32.5581395349,57.3643410853,0.0,0.0
g352.t1,1,0.0,5.42635658915,94.5736434109,0.0,0.0
g353.t1,1,0.0,0.0,97.6744186047,2.32558139535,0.0
g361.t1,1,0.0,12.4031007752,87.5968992248,0.0,0.0
g370.t1,1,11.6279069767,12.4031007752,75.9689922481,0.0,0.0
g373.t1,1,4.6511627907,24.0310077519,71.3178294574,0.0,0.0
g374.t1,1,6.2015503876,29.4573643411,64.3410852713,0.0,0.0
g375.t1,1,10.0775193798,34.1085271318,55.8139534884,0.0,0.0
g378.t1,1,0.0,11.6279069767,88.3720930233,0.0,0.0
g386.t1,1,12.4031007752,33.3333333333,54.2635658915,0.0,0.0
g387.t1,1,0.0,1.5503875969,96.8992248062,1.5503875969,0.0
g389.t1,1,0.77519379845,11.6279069767,87.5968992248,0.0,0.0
g391.t1,1,10.8527131783,33.3333333333,55.8139534884,0.0,0.0
g393.t1,1,3.1007751938,1.5503875969,94.5736434109,0.77519379845,0.0
g394.t1,1,1.5503875969,24.8062015504,73.6434108527,0.0,0.0
g397.t1,1,3.87596899225,26.3565891473,69.7674418605,0.0,0.0
g401.t1,1,5.42635658915,32.5581395349,62.015503876,0.0,0.0
g402.t1,1,3.87596899225,41.0852713178,55.0387596899,0.0,0.0
g407.t1,1,0.0,13.9534883721,84.496124031,1.5503875969,0.0
g411.t1,1,6.97674418605,37.2093023256,55.8139534884,0.0,0.0
g415.t1,1,0.77519379845,23.2558139535,75.1937984496,0.77519379845,0.0
g419.t1,1,0.0,15.503875969,84.496124031,0.0,0.0
g421.t1,1,3.87596899225,31.007751938,65.1162790698,0.0,0.0
g422.t1,1,3.1007751938,37.984496124,58.9147286822,0.0,0.0
g424.t1,1,6.97674418605,30.2325581395,62.015503876,0.77519379845,0.0
g428.t1,1,4.6511627907,31.7829457364,63.5658914729,0.0,0.0
g431.t1,1,0.0,16.2790697674,83.7209302326,0.0,0.0
g433.t1,1,5.42635658915,30.2325581395,64.3410852713,0.0,0.0
g438.t1,1,1.5503875969,23.2558139535,74.4186046512,0.77519379845,0.0
g439.t1,1,0.77519379845,17.8294573643,81.3953488372,0.0,0.0
g444.t1,1,1.5503875969,24.8062015504,72.8682170543,0.77519379845,0.0
g445.t1,1,3.87596899225,29.4573643411,66.6666666667,0.0,0.0
g450.t1,1,0.0,7.7519379845,92.2480620155,0.0,0.0
g454.t1,1,3.87596899225,31.007751938,65.1162790698,0.0,0.0
g455.t1,1,11.6279069767,26.3565891473,61.2403100775,0.77519379845,0.0
g459.t1,1,3.87596899225,17.0542635659,79.0697674419,0.0,0.0
g463.t1,1,7.7519379845,34.1085271318,58.1395348837,0.0,0.0
g464.t1,1,6.2015503876,22.480620155,70.5426356589,0.77519379845,0.0
g465.t1,1,0.77519379845,13.9534883721,85.2713178295,0.0,0.0
g471.t1,1,5.42635658915,32.5581395349,62.015503876,0.0,0.0
g475.t1,1,1.5503875969,19.3798449612,79.0697674419,0.0,0.0
g505.t1,1,11.6279069767,36.4341085271,51.9379844961,0.0,0.0
g506.t1,1,0.0,17.8294573643,82.1705426357,0.0,0.0
g511.t1,1,0.0,10.8527131783,89.1472868217,0.0,0.0
g514.t1,1,4.6511627907,24.8062015504,68.992248062,1.5503875969,0.0
g517.t1,1,0.0,13.1782945736,86.8217054264,0.0,0.0
g523.t1,1,3.1007751938,29.4573643411,67.4418604651,0.0,0.0
g529.t1,1,1.5503875969,16.2790697674,82.1705426357,0.0,0.0
g531.t1,1,6.2015503876,23.2558139535,70.5426356589,0.0,0.0
g533.t1,1,1.5503875969,20.1550387597,78.2945736434,0.0,0.0
g534.t1,1,5.42635658915,29.4573643411,64.3410852713,0.77519379845,0.0
g538.t1,1,1.5503875969,37.2093023256,60.4651162791,0.77519379845,0.0
g542.t1,1,0.0,17.8294573643,82.1705426357,0.0,0.0
g544.t1,1,4.6511627907,27.1317829457,68.2170542636,0.0,0.0
g548.t1,1,6.2015503876,31.007751938,62.7906976744,0.0,0.0
g560.t1,1,13.1782945736,31.007751938,55.8139534884,0.0,0.0
g561.t1,1,10.0775193798,30.2325581395,58.9147286822,0.77519379845,0.0
g564.t1,1,0.0,13.9534883721,86.0465116279,0.0,0.0
g571.t1,1,6.97674418605,20.1550387597,72.8682170543,0.0,0.0
g573.t1,1,0.77519379845,13.1782945736,86.0465116279,0.0,0.0
g576.t1,1,3.1007751938,33.3333333333,63.5658914729,0.0,0.0
g577.t1,1,3.1007751938,27.1317829457,68.992248062,0.0,0.77519379845
g579.t1,1,0.0,32.5581395349,67.4418604651,0.0,0.0
g581.t1,1,0.77519379845,13.9534883721,85.2713178295,0.0,0.0
g583.t1,1,1.5503875969,26.3565891473,71.3178294574,0.77519379845,0.0
g585.t1,1,5.42635658915,24.0310077519,70.5426356589,0.0,0.0
g589.t1,1,11.6279069767,28.6821705426,58.9147286822,0.77519379845,0.0
g592.t1,1,0.0,0.0,99.2248062016,0.77519379845,0.0
g593.t1,1,1.5503875969,12.4031007752,85.2713178295,0.77519379845,0.0
g597.t1,1,8.52713178295,34.1085271318,57.3643410853,0.0,0.0
g598.t1,1,0.0,11.6279069767,88.3720930233,0.0,0.0
g608.t1,1,3.87596899225,22.480620155,73.6434108527,0.0,0.0
g609.t1,1,3.87596899225,37.984496124,58.1395348837,0.0,0.0
g610.t1,1,6.2015503876,34.8837209302,58.9147286822,0.0,0.0
g611.t1,1,7.7519379845,31.007751938,61.2403100775,0.0,0.0
g613.t1,1,3.87596899225,17.0542635659,79.0697674419,0.0,0.0
g617.t1,1,0.0,15.503875969,83.7209302326,0.77519379845,0.0
g623.t1,1,3.1007751938,24.8062015504,72.0930232558,0.0,0.0
g626.t1,1,0.77519379845,13.9534883721,84.496124031,0.77519379845,0.0
g630.t1,1,0.0,13.1782945736,86.8217054264,0.0,0.0
g634.t1,1,9.3023255814,31.007751938,59.6899224806,0.0,0.0
g638.t1,1,3.1007751938,21.7054263566,75.1937984496,0.0,0.0
g640.t1,1,6.2015503876,33.3333333333,60.4651162791,0.0,0.0
g645.t1,1,6.2015503876,27.9069767442,65.8914728682,0.0,0.0
g647.t1,1,0.0,4.6511627907,95.3488372093,0.0,0.0
g651.t1,1,2.32558139535,26.3565891473,71.3178294574,0.0,0.0
g653.t1,1,3.1007751938,37.984496124,58.1395348837,0.77519379845,0.0
g658.t1,1,0.77519379845,16.2790697674,82.9457364341,0.0,0.0
g659.t1,1,13.1782945736,37.2093023256,49.6124031008,0.0,0.0
g662.t1,1,3.87596899225,21.7054263566,74.4186046512,0.0,0.0
g665.t1,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
g671.t1,1,7.7519379845,12.4031007752,79.8449612403,0.0,0.0
g681.t1,1,3.1007751938,31.007751938,65.8914728682,0.0,0.0
g684.t1,1,10.0775193798,37.984496124,51.9379844961,0.0,0.0
g685.t1,1,7.7519379845,29.4573643411,62.7906976744,0.0,0.0
g692.t1,1,0.0,17.0542635659,82.1705426357,0.77519379845,0.0
g694.t1,1,0.0,6.2015503876,93.023255814,0.77519379845,0.0
g703.t1,1,0.0,7.7519379845,92.2480620155,0.0,0.0
g704.t1,1,5.42635658915,34.1085271318,60.4651162791,0.0,0.0
g706.t1,1,8.52713178295,31.007751938,60.4651162791,0.0,0.0
g707.t1,1,6.97674418605,35.6589147287,57.3643410853,0.0,0.0
g721.t1,1,14.7286821705,31.7829457364,53.488372093,0.0,0.0
g723.t1,1,4.6511627907,27.9069767442,66.6666666667,0.77519379845,0.0
g737.t1,1,1.5503875969,22.480620155,75.1937984496,0.0,0.77519379845
g756.t1,1,12.4031007752,37.984496124,49.6124031008,0.0,0.0
g757.t1,1,2.32558139535,30.2325581395,67.4418604651,0.0,0.0
g758.t1,1,3.1007751938,34.8837209302,62.015503876,0.0,0.0
g759.t1,1,3.1007751938,24.0310077519,72.8682170543,0.0,0.0
g762.t1,1,8.52713178295,27.9069767442,63.5658914729,0.0,0.0
g765.t1,1,4.6511627907,31.7829457364,63.5658914729,0.0,0.0
g773.t1,1,3.87596899225,33.3333333333,62.015503876,0.77519379845,0.0
g775.t1,1,7.7519379845,35.6589147287,55.8139534884,0.77519379845,0.0
g783.t1,1,3.87596899225,6.2015503876,89.9224806202,0.0,0.0
g784.t1,1,0.77519379845,25.5813953488,73.6434108527,0.0,0.0
g786.t1,1,9.3023255814,30.2325581395,60.4651162791,0.0,0.0
g791.t1,1,6.97674418605,33.3333333333,59.6899224806,0.0,0.0
g792.t1,1,0.0,6.2015503876,93.023255814,0.77519379845,0.0
g798.t1,1,0.0,2.32558139535,97.6744186047,0.0,0.0
g800.t1,1,8.52713178295,32.5581395349,58.9147286822,0.0,0.0
g802.t1,1,2.32558139535,3.1007751938,94.5736434109,0.0,0.0
g816.t1,1,0.77519379845,2.32558139535,95.3488372093,1.5503875969,0.0
g827.t1,1,1.5503875969,27.1317829457,71.3178294574,0.0,0.0
g831.t1,1,6.97674418605,27.9069767442,65.1162790698,0.0,0.0
g832.t1,1,6.97674418605,37.984496124,54.2635658915,0.77519379845,0.0
g840.t1,1,2.32558139535,16.2790697674,81.3953488372,0.0,0.0
g849.t1,1,1.5503875969,12.4031007752,86.0465116279,0.0,0.0
g850.t1,1,1.5503875969,26.3565891473,72.0930232558,0.0,0.0
g851.t1,1,1.5503875969,33.3333333333,64.3410852713,0.77519379845,0.0
g852.t1,1,0.0,16.2790697674,83.7209302326,0.0,0.0
g859.t1,1,0.77519379845,23.2558139535,75.1937984496,0.77519379845,0.0
g862.t1,1,4.6511627907,32.5581395349,62.015503876,0.77519379845,0.0
g867.t1,1,2.32558139535,24.8062015504,72.8682170543,0.0,0.0
g868.t1,1,0.0,5.42635658915,94.5736434109,0.0,0.0
g871.t1,1,0.0,22.480620155,76.7441860465,0.77519379845,0.0
g877.t1,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
g883.t1,1,3.1007751938,31.007751938,65.8914728682,0.0,0.0
g885.t1,1,0.0,4.6511627907,95.3488372093,0.0,0.0
g889.t1,1,3.87596899225,20.9302325581,75.1937984496,0.0,0.0
g891.t1,1,3.1007751938,17.8294573643,79.0697674419,0.0,0.0
g903.t1,1,3.1007751938,41.0852713178,55.8139534884,0.0,0.0
g908.t1,1,1.5503875969,23.2558139535,75.1937984496,0.0,0.0
g910.t1,1,1.5503875969,24.8062015504,73.6434108527,0.0,0.0
g911.t1,1,13.1782945736,39.5348837209,46.511627907,0.77519379845,0.0
g913.t1,1,0.0,1.5503875969,98.4496124031,0.0,0.0
g916.t1,1,0.77519379845,6.2015503876,92.2480620155,0.77519379845,0.0
g919.t1,1,5.42635658915,33.3333333333,61.2403100775,0.0,0.0
g928.t1,1,7.7519379845,33.3333333333,58.1395348837,0.77519379845,0.0
g930.t1,1,0.77519379845,17.8294573643,81.3953488372,0.0,0.0
g935.t1,1,0.77519379845,13.9534883721,85.2713178295,0.0,0.0
g937.t1,1,3.1007751938,31.7829457364,65.1162790698,0.0,0.0
g940.t1,1,0.77519379845,19.3798449612,79.8449612403,0.0,0.0
g941.t1,1,2.32558139535,20.1550387597,77.519379845,0.0,0.0
g959.t1,1,2.32558139535,29.4573643411,67.4418604651,0.77519379845,0.0
g960.t1,1,1.5503875969,31.007751938,66.6666666667,0.77519379845,0.0
g962.t1,1,3.1007751938,32.5581395349,64.3410852713,0.0,0.0
g967.t1,1,0.77519379845,23.2558139535,75.9689922481,0.0,0.0
g972.t1,1,0.77519379845,31.007751938,68.2170542636,0.0,0.0
g973.t1,1,3.87596899225,22.480620155,72.8682170543,0.77519379845,0.0
g978.t1,1,0.0,7.7519379845,91.4728682171,0.77519379845,0.0
g980.t1,1,0.77519379845,31.7829457364,67.4418604651,0.0,0.0
g987.t1,1,7.7519379845,27.9069767442,63.5658914729,0.77519379845,0.0
g995.t1,1,3.87596899225,34.8837209302,61.2403100775,0.0,0.0
g998.t1,1,3.87596899225,26.3565891473,69.7674418605,0.0,0.0
g1010.t1,1,13.9534883721,34.1085271318,51.9379844961,0.0,0.0
g1012.t1,1,1.5503875969,11.6279069767,86.0465116279,0.77519379845,0.0
g1014.t1,1,1.5503875969,30.2325581395,68.2170542636,0.0,0.0
g1015.t1,1,3.87596899225,34.1085271318,62.015503876,0.0,0.0
g1016.t1,1,3.1007751938,26.3565891473,69.7674418605,0.77519379845,0.0
g1023.t1,1,0.77519379845,8.52713178295,90.6976744186,0.0,0.0
g1027.t1,1,0.0,1.5503875969,97.6744186047,0.77519379845,0.0
g1031.t1,1,3.87596899225,6.97674418605,89.1472868217,0.0,0.0
g1038.t1,1,0.0,20.1550387597,79.8449612403,0.0,0.0
g1039.t1,1,3.87596899225,29.4573643411,66.6666666667,0.0,0.0
g1042.t1,1,2.32558139535,20.9302325581,75.9689922481,0.77519379845,0.0
g1044.t1,1,0.77519379845,21.7054263566,77.519379845,0.0,0.0
g1046.t1,1,9.3023255814,34.1085271318,55.8139534884,0.77519379845,0.0
g1048.t1,1,7.7519379845,26.3565891473,65.1162790698,0.77519379845,0.0
g1057.t1,1,8.52713178295,31.007751938,60.4651162791,0.0,0.0
g1065.t1,1,0.0,8.52713178295,91.4728682171,0.0,0.0
g1068.t1,1,1.5503875969,19.3798449612,78.2945736434,0.77519379845,0.0
g1071.t1,1,1.5503875969,17.8294573643,79.8449612403,0.77519379845,0.0
g1076.t1,1,0.77519379845,7.7519379845,89.9224806202,1.5503875969,0.0
g1078.t1,1,6.2015503876,28.6821705426,65.1162790698,0.0,0.0
g1084.t1,1,0.0,20.9302325581,79.0697674419,0.0,0.0
g1089.t1,1,0.77519379845,16.2790697674,82.9457364341,0.0,0.0
g1090.t1,1,0.0,3.87596899225,96.1240310078,0.0,0.0
g1099.t1,1,0.0,8.52713178295,91.4728682171,0.0,0.0
g1101.t1,1,3.1007751938,25.5813953488,71.3178294574,0.0,0.0
g1103.t1,1,6.2015503876,37.2093023256,56.5891472868,0.0,0.0
g1106.t1,1,0.0,18.6046511628,81.3953488372,0.0,0.0
g1108.t1,1,0.77519379845,28.6821705426,70.5426356589,0.0,0.0
g1113.t1,1,0.0,1.5503875969,98.4496124031,0.0,0.0
g1120.t1,1,2.32558139535,27.1317829457,70.5426356589,0.0,0.0
g1139.t1,1,3.1007751938,34.1085271318,62.7906976744,0.0,0.0
g1142.t1,1,7.7519379845,35.6589147287,56.5891472868,0.0,0.0
g1144.t1,1,3.1007751938,1.5503875969,94.5736434109,0.77519379845,0.0
g1146.t1,1,0.77519379845,16.2790697674,82.9457364341,0.0,0.0
g1147.t1,1,2.32558139535,27.9069767442,68.2170542636,1.5503875969,0.0
g1152.t1,1,0.0,12.4031007752,86.8217054264,0.77519379845,0.0
g1155.t1,1,0.0,8.52713178295,91.4728682171,0.0,0.0
g1160.t1,1,5.42635658915,26.3565891473,68.2170542636,0.0,0.0
g1161.t1,1,1.5503875969,6.2015503876,92.2480620155,0.0,0.0
g1162.t1,1,0.0,14.7286821705,84.496124031,0.77519379845,0.0
g1165.t1,1,0.0,3.1007751938,96.1240310078,0.77519379845,0.0
g1168.t1,1,12.4031007752,36.4341085271,50.3875968992,0.77519379845,0.0
g1171.t1,1,8.52713178295,34.1085271318,57.3643410853,0.0,0.0
g1180.t1,1,2.32558139535,30.2325581395,67.4418604651,0.0,0.0
g1181.t1,1,6.97674418605,27.9069767442,65.1162790698,0.0,0.0
g1182.t1,1,2.32558139535,10.8527131783,86.8217054264,0.0,0.0
g1183.t1,1,3.87596899225,32.5581395349,62.7906976744,0.77519379845,0.0
g1185.t1,1,0.77519379845,7.7519379845,90.6976744186,0.77519379845,0.0
g1196.t1,1,3.87596899225,6.97674418605,89.1472868217,0.0,0.0
g1198.t1,1,0.0,0.0,99.2248062016,0.77519379845,0.0
g1199.t1,1,0.0,13.9534883721,86.0465116279,0.0,0.0
g1201.t1,1,2.32558139535,26.3565891473,70.5426356589,0.77519379845,0.0
g1214.t1,1,1.5503875969,22.480620155,75.1937984496,0.77519379845,0.0
g1220.t1,1,0.0,22.480620155,75.9689922481,1.5503875969,0.0
g1228.t1,1,2.32558139535,17.8294573643,79.8449612403,0.0,0.0
g1232.t1,1,0.77519379845,13.9534883721,85.2713178295,0.0,0.0
g1240.t1,1,3.1007751938,27.9069767442,67.4418604651,1.5503875969,0.0
g1243.t1,1,0.77519379845,16.2790697674,82.9457364341,0.0,0.0
g1244.t1,1,0.0,3.1007751938,96.8992248062,0.0,0.0
g1245.t1,1,2.32558139535,20.9302325581,76.7441860465,0.0,0.0
g1248.t1,1,0.77519379845,23.2558139535,75.9689922481,0.0,0.0
g1252.t1,1,0.0,5.42635658915,93.7984496124,0.77519379845,0.0
g1261.t1,1,5.42635658915,36.4341085271,57.3643410853,0.77519379845,0.0
g1267.t1,1,10.0775193798,23.2558139535,66.6666666667,0.0,0.0
g1268.t1,1,8.52713178295,34.1085271318,57.3643410853,0.0,0.0
g1269.t1,1,5.42635658915,25.5813953488,68.992248062,0.0,0.0
g1270.t1,1,0.77519379845,23.2558139535,75.9689922481,0.0,0.0
g1271.t1,1,0.0,25.5813953488,73.6434108527,0.77519379845,0.0
g1272.t1,1,3.87596899225,24.8062015504,71.3178294574,0.0,0.0
g1273.t1,1,0.0,3.1007751938,96.1240310078,0.77519379845,0.0
g1275.t1,1,0.77519379845,25.5813953488,72.0930232558,1.5503875969,0.0
g1276.t1,1,3.87596899225,26.3565891473,69.7674418605,0.0,0.0
g1278.t1,1,0.0,16.2790697674,83.7209302326,0.0,0.0
g1294.t1,1,0.77519379845,24.8062015504,74.4186046512,0.0,0.0
g1300.t1,1,4.6511627907,39.5348837209,55.8139534884,0.0,0.0
g1306.t1,1,9.3023255814,36.4341085271,54.2635658915,0.0,0.0
g1310.t1,1,13.9534883721,33.3333333333,52.7131782946,0.0,0.0
g1313.t1,1,0.0,19.3798449612,80.6201550388,0.0,0.0
g1317.t1,1,3.87596899225,31.7829457364,64.3410852713,0.0,0.0
g1328.t1,1,0.77519379845,14.7286821705,84.496124031,0.0,0.0
g1329.t1,1,9.3023255814,38.7596899225,51.9379844961,0.0,0.0
g1331.t1,1,4.6511627907,34.1085271318,61.2403100775,0.0,0.0
g1332.t1,1,1.5503875969,12.4031007752,86.0465116279,0.0,0.0
g1342.t1,1,3.87596899225,16.2790697674,79.0697674419,0.77519379845,0.0
g1347.t1,1,0.0,5.42635658915,94.5736434109,0.0,0.0
g1351.t1,1,0.0,8.52713178295,91.4728682171,0.0,0.0
g1354.t1,1,0.0,6.2015503876,93.7984496124,0.0,0.0
g1356.t1,1,5.42635658915,30.2325581395,64.3410852713,0.0,0.0
g1359.t1,1,0.77519379845,13.1782945736,85.2713178295,0.77519379845,0.0
g1371.t1,1,2.32558139535,22.480620155,75.1937984496,0.0,0.0
g1378.t1,1,10.8527131783,42.6356589147,46.511627907,0.0,0.0
g1380.t1,1,2.32558139535,19.3798449612,78.2945736434,0.0,0.0
g1382.t1,1,0.77519379845,17.8294573643,80.6201550388,0.77519379845,0.0
g1384.t1,1,0.0,10.0775193798,88.3720930233,0.77519379845,0.77519379845
g1404.t1,1,0.0,6.97674418605,92.2480620155,0.77519379845,0.0
g1406.t1,1,7.7519379845,40.3100775194,51.9379844961,0.0,0.0
g1409.t1,1,6.2015503876,31.7829457364,62.015503876,0.0,0.0
g1413.t1,1,0.77519379845,17.8294573643,81.3953488372,0.0,0.0
g1417.t1,1,6.2015503876,25.5813953488,68.2170542636,0.0,0.0
g1418.t1,1,4.6511627907,24.8062015504,70.5426356589,0.0,0.0
g1425.t1,1,12.4031007752,31.007751938,55.8139534884,0.77519379845,0.0
g1434.t1,1,3.1007751938,28.6821705426,68.2170542636,0.0,0.0
g1436.t1,1,0.0,5.42635658915,94.5736434109,0.0,0.0
g1437.t1,1,3.1007751938,17.8294573643,78.2945736434,0.77519379845,0.0
g1439.t1,1,3.87596899225,18.6046511628,77.519379845,0.0,0.0
g1446.t1,1,0.77519379845,23.2558139535,75.9689922481,0.0,0.0
g1451.t1,1,3.87596899225,26.3565891473,69.7674418605,0.0,0.0
g1454.t1,1,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
g1458.t1,1,2.32558139535,27.1317829457,70.5426356589,0.0,0.0
g1462.t1,1,2.32558139535,29.4573643411,68.2170542636,0.0,0.0
g1464.t1,1,13.1782945736,36.4341085271,50.3875968992,0.0,0.0
g1467.t1,1,4.6511627907,23.2558139535,71.3178294574,0.77519379845,0.0
g1473.t1,1,0.0,9.3023255814,90.6976744186,0.0,0.0
g1476.t1,1,5.42635658915,20.1550387597,74.4186046512,0.0,0.0
g1483.t1,1,6.2015503876,31.007751938,62.7906976744,0.0,0.0
g1493.t1,1,0.0,14.7286821705,85.2713178295,0.0,0.0
g1509.t1,1,5.42635658915,31.7829457364,60.4651162791,2.32558139535,0.0
g1520.t1,1,2.32558139535,20.9302325581,75.9689922481,0.77519379845,0.0
g1523.t1,1,5.42635658915,36.4341085271,57.3643410853,0.77519379845,0.0
g1524.t1,1,0.0,6.2015503876,93.7984496124,0.0,0.0
g1527.t1,1,2.32558139535,30.2325581395,67.4418604651,0.0,0.0
g1537.t1,1,3.87596899225,41.0852713178,54.2635658915,0.77519379845,0.0
g1538.t1,1,0.0,13.9534883721,86.0465116279,0.0,0.0
g1542.t1,1,0.0,15.503875969,84.496124031,0.0,0.0
g1543.t1,1,0.77519379845,18.6046511628,80.6201550388,0.0,0.0
g1545.t1,1,0.77519379845,30.2325581395,68.992248062,0.0,0.0
g1546.t1,1,0.0,20.9302325581,78.2945736434,0.77519379845,0.0
g1552.t1,1,1.5503875969,34.8837209302,62.7906976744,0.77519379845,0.0
g1554.t1,1,1.5503875969,19.3798449612,79.0697674419,0.0,0.0
g1564.t1,1,9.3023255814,29.4573643411,61.2403100775,0.0,0.0
g1569.t1,1,4.6511627907,22.480620155,72.8682170543,0.0,0.0
g1573.t1,1,10.8527131783,33.3333333333,55.0387596899,0.77519379845,0.0
g1576.t1,1,0.77519379845,10.0775193798,89.1472868217,0.0,0.0
g1577.t1,1,0.0,6.2015503876,93.7984496124,0.0,0.0
